itemid,shopid,productname,image,currency,stock,status,sold,historical_sold,liked_count,view_count,catid,cmt_count,flag,cb_option,item_status,price,price_before_discount,show_discount,raw_discount,discount,tier_variations,tier_variations_type,tier_variations_count,rating_avg,rating_total,rating_count,rating_count_with_context,rating_count_with_image,item_type,is_on_flash_sale,show_free_shipping,shopee_verified,product_url,snapshot_date,row_id
7116610361,65589552,"[Nhập ELSSCP300 giảm 5% tối đa 300k] Điện Thoại Samsung Galaxy A71 8GB/128GB - Hàng Chính Hãng",f3a52e683046f2268254eb365cad425b,VND,1117,1,19,887,1291,26473,100013,367,268959746,0,normal,729000000000,1049000000000,31,31,31%,"Prism Crush Black, Prism Crush Blue, Bạc, Hồng, Haze Crush Silver",Variation,5,4.899182561307902,367,"367, 4, 2, 2, 11, 348",209,148,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP300-giảm-5%-tối-đa-300k]-Điện-Thoại-Samsung-Galaxy-A71-8GB/128GB---Hàng-Chính-Hãng-i.65589552.7116610361,2021-08-16,1914
2111835161,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn hình cong Samsung LC27F397FHEXXV 27inch - Hàng chính hãng",a03c109935636ece60edc2d09f935b59,VND,31,1,8,350,1059,8447,100644,163,268959746,0,normal,499000000000,568900000000,12,12,12%,,,1,4.840490797546012,163,"163, 4, 1, 1, 5, 152",73,59,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-hình-cong-Samsung-LC27F397FHEXXV-27inch---Hàng-chính-hãng-i.65589552.2111835161,2021-08-16,1915
3318114252,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Smart Tivi Samsung 43 Inch Full HD UA43T6000AKXXV - Miễn phí lắp đặt",540344a5dbea29240c7cfcc8daebb725,VND,29,1,7,257,593,5627,100010,88,268959746,0,normal,910000000000,1040000000000,13,13,13%,,,1,4.886363636363637,88,"88, 1, 1, 0, 3, 83",31,25,0,0,1,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-43-Inch-Full-HD-UA43T6000AKXXV---Miễn-phí-lắp-đặt-i.65589552.3318114252,2021-08-16,1916
4705478256,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,35,1,12,182,750,8635,100010,85,268959746,0,normal,589000000000,748990000000,21,21,21%,,,1,4.882352941176471,85,"85, 1, 1, 0, 3, 80",42,27,0,0,1,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-08-16,1917
6517857194,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Smart Tivi LED SAMSUNG 32 Inch UA32T4300AKXXV - Miễn phí lắp đặt",a36d3eab9aceba39c2d585e2d731714d,VND,60,1,4,202,563,5688,100010,70,268959746,0,normal,658000000000,760000000000,13,13,13%,,,1,4.885714285714286,70,"70, 0, 2, 1, 0, 67",28,24,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Smart-Tivi-LED-SAMSUNG-32-Inch-UA32T4300AKXXV---Miễn-phí-lắp-đặt-i.65589552.6517857194,2021-08-16,1918
8920871826,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Smart Tivi Samsung Màn Hình Cong Crystal UHD 4K 65 inch UA65TU8300KXXV - Miễn phí lắp đặt",dbf7ae8077e5c4f636c3765f1babfffb,VND,21,1,0,49,142,4932,100010,18,268959746,0,normal,1899000000000,3490000000000,46,46,46%,,,1,5,16,"16, 0, 0, 0, 0, 16",5,7,0,0,1,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-4K-65-inch-UA65TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.8920871826,2021-08-16,1919
7217256786,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung AddWash Inverter 8 kg WW80K52E0WW/SV",7c9a2e7b62afba79e230e5b16c7cd03c,VND,1,1,1,67,759,5591,100010,26,268959744,0,normal,799000000000,1099000000000,27,27,27%,,,1,4.68,25,"25, 2, 0, 0, 0, 23",15,10,0,0,0,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-AddWash-Inverter-8-kg-WW80K52E0WW/SV-i.65589552.7217256786,2021-08-16,1920
9146183365,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung 4K UHD 43 Inch UA43AU7000KXXV - Miễn phí lắp đặt",e05193ec89bf8df9899470449193bc5d,VND,3,1,2,19,79,2502,100010,12,268959746,0,normal,1249000000000,1390000000000,10,10,10%,,,1,4.666666666666667,12,"12, 1, 0, 0, 0, 11",6,6,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-4K-UHD-43-Inch-UA43AU7000KXXV---Miễn-phí-lắp-đặt-i.65589552.9146183365,2021-08-16,1921
10605234511,65589552,"[Nhập ELSSCP1TR giảm 5% tối đa 1 Triệu] Tai nghe Samsung Galaxy Buds Pro (R190) - Hàng chính hãng",22dfb0ed517a8080eaefac01fba475ed,VND,41,1,13,140,4276,33591,100535,77,268959746,0,normal,359000000000,499000000000,28,28,28%,"Đen, Violet",Màu,2,4.883116883116883,77,"77, 1, 0, 1, 3, 72",41,35,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP1TR-giảm-5%-tối-đa-1-Triệu]-Tai-nghe-Samsung-Galaxy-Buds-Pro-(R190)---Hàng-chính-hãng-i.65589552.10605234511,2021-08-16,1922
4546240130,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn Hình Samsung LF24T350FHEXXV 24"FHD IPS 75Hz 5ms AMD Freesync 3 Cạnh Chân-V",c013e58e78d23b3601374a8b721fed5a,VND,496,1,1,119,417,2592,100644,46,268959746,0,normal,349000000000,392900000000,11,11,11%,,,1,4.630434782608695,46,"46, 1, 2, 2, 3, 38",28,15,0,0,1,0,"https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-Hình-Samsung-LF24T350FHEXXV-24"FHD-IPS-75Hz-5ms-AMD-Freesync-3-Cạnh-Chân-V-i.65589552.4546240130",2021-08-16,1923
6691198569,65589552,"[Nhập ELSSCP1TR giảm 5% tối đa 1 Triệu] Điện Thoại Samsung Galaxy M62 8GB/256GB - Hàng Chính Hãng",0aa63c491599bab06d571d7390db8d62,VND,136,1,30,91,280,37367,100013,31,268959746,0,normal,859000000000,999000000000,14,14,14%,"Đen, Xanh","Màu Sắc",2,4.870967741935484,31,"31, 0, 0, 1, 2, 28",14,8,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP1TR-giảm-5%-tối-đa-1-Triệu]-Điện-Thoại-Samsung-Galaxy-M62-8GB/256GB---Hàng-Chính-Hãng-i.65589552.6691198569,2021-08-16,1924
8466835969,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trước Digital Inverter 8,5kg (WW85T4040CX)",59f3e1b4a6e25c92462aff8dbfdde9f9,VND,173,1,12,41,208,31751,100010,14,268959746,0,normal,679000000000,1469000000000,54,54,54%,,,1,4.5,14,"14, 1, 0, 1, 1, 11",11,7,0,0,1,0,"https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trước-Digital-Inverter-8,5kg-(WW85T4040CX)-i.65589552.8466835969",2021-08-16,1925
11611355685,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung AI Inverter 9Kg WW90T634DLN/SV",f8f7fcd0759c491eb5d205a76e6a1c81,VND,69,1,24,34,173,24103,100010,11,268959744,0,normal,929000000000,1781900000000,48,48,48%,,,1,5,11,"11, 0, 0, 0, 0, 11",8,6,0,0,0,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-AI-Inverter-9Kg-WW90T634DLN/SV-i.65589552.11611355685,2021-08-16,1926
9708902289,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn hình thông minh Samsung LS27AM500NEXXV 27 inch FHD - Hàng chính hãng",276c186c332290d203768f91be5df139,VND,12,1,3,22,119,3714,100644,10,268959746,0,normal,673100000000,764900000000,12,12,12%,,,1,4.6,10,"10, 0, 0, 1, 2, 7",7,5,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-hình-thông-minh-Samsung-LS27AM500NEXXV-27-inch-FHD---Hàng-chính-hãng-i.65589552.9708902289,2021-08-16,1927
9513746479,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn Hình Samsung LS27R350FHEXXV 27inch FullHD 5ms 75Hz AMD FreeSync -Hàng Chính Hãng",a522ef289890534ec2541530bfb14e7b,VND,45,1,5,28,31,2021,100644,9,268959744,0,normal,489900000000,0,0,0,NULL,,,1,5,9,"9, 0, 0, 0, 0, 9",7,6,0,0,0,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-Hình-Samsung-LS27R350FHEXXV-27inch-FullHD-5ms-75Hz-AMD-FreeSync--Hàng-Chính-Hãng-i.65589552.9513746479,2021-08-16,1928
3032617730,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU8000KXXV - Miễn Phí Lắp Đặt",73c2b72e6c8db4f34a24737f612ca516,VND,32,1,7,18,114,7604,100010,7,268959746,0,normal,1289000000000,1540000000000,16,16,16%,,,1,5,7,"7, 0, 0, 0, 0, 7",5,4,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU8000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.3032617730,2021-08-16,1929
9138653296,65589552,"[CL Gift] Bộ Bàn Phím Và Chuột Không Dây Logitech MK240 2016 - Hàng Chính Hãng",140d9642b052803e7f5bceb06747c3b5,VND,2,1,0,25,156,3213,100644,12,268435456,0,normal,41500000000,0,0,0,NULL,,,1,4.583333333333333,12,"12, 1, 0, 0, 1, 10",6,4,0,0,0,0,https://shopee.vn/[CL-Gift]-Bộ-Bàn-Phím-Và-Chuột-Không-Dây-Logitech-MK240-2016---Hàng-Chính-Hãng-i.65589552.9138653296,2021-08-16,1930
3885553519,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU8000KXXV - Miễn Phí Lắp Đặt",9aaf020226061993143e0765407ecf26,VND,18,1,0,9,78,4116,100010,6,268959746,0,normal,1809000000000,2190000000000,17,17,17%,,,1,5,6,"6, 0, 0, 0, 0, 6",1,0,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU8000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.3885553519,2021-08-16,1931
8407312736,65589552,"[Nhập ELSSCP300 giảm 5% tối đa 300k] Điện Thoại Samsung Galaxy A12 (4GB/128GB) - Hàng Chính Hãng",a32f5b85bc709eb6f0bc4265e4d55139,VND,67,1,12,72,312,10451,100013,29,268959746,0,normal,369000000000,429000000000,14,14,14%,"Đen, Trắng, Xanh",Màu,3,4.793103448275862,29,"29, 1, 0, 0, 2, 26",16,16,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP300-giảm-5%-tối-đa-300k]-Điện-Thoại-Samsung-Galaxy-A12-(4GB/128GB)---Hàng-Chính-Hãng-i.65589552.8407312736,2021-08-16,1932
5394674091,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Máy tính bảng Samsung Galaxy Tab A7 Lite LTE SM-T225) - Hàng Chính Hãng",f30f9448ec08ba6f5c9eaec2eddb14c9,VND,141,1,36,41,84,18031,100013,21,268959746,0,normal,389000000000,449000000000,13,13,13%,"Xám, Bạc","Màu Sắc",2,4.761904761904762,21,"21, 1, 0, 0, 1, 19",10,8,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Máy-tính-bảng-Samsung-Galaxy-Tab-A7-Lite-LTE-SM-T225)---Hàng-Chính-Hãng-i.65589552.5394674091,2021-08-16,1933
9227482746,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung 43 Inch QLED 4K QA43Q60AAKXXV - Model 2021 - Miễn phí lắp đặt",60b802e5d671c92427869c97a6e5bb65,VND,39,1,2,10,94,3990,100010,6,268959746,0,normal,1459800000000,1690000000000,14,14,14%,,,1,4.6,5,"5, 0, 0, 1, 0, 4",3,4,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-43-Inch-QLED-4K-QA43Q60AAKXXV---Model-2021---Miễn-phí-lắp-đặt-i.65589552.9227482746,2021-08-16,1934
9354196124,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn hình Samsung LF27T350FHEXXV 27 inch FHD 75Hz - Hàng Chính Hãng",4a3eae85bb4fe9d313276256380c9a27,VND,13,1,4,6,78,3859,100644,3,268959744,0,normal,459000000000,590000000000,22,22,22%,,,1,5,3,"3, 0, 0, 0, 0, 3",1,1,0,0,0,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-hình-Samsung-LF27T350FHEXXV-27-inch-FHD-75Hz---Hàng-Chính-Hãng-i.65589552.9354196124,2021-08-16,1935
8746191269,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50AU9000KXXV - Miễn phí lắp đặt",79f7122f9ee8244d8f838d36200056f9,VND,22,1,3,9,87,6173,100010,3,268959746,0,normal,1699000000000,1940000000000,12,12,12%,,,1,5,3,"3, 0, 0, 0, 0, 3",2,1,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50AU9000KXXV---Miễn-phí-lắp-đặt-i.65589552.8746191269,2021-08-16,1936
3585554141,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50AU8000KXXV - Miễn Phí Lắp Đặt",dc1e0f156539f1e46e80e2d74e2fa4b1,VND,20,1,1,8,70,3673,100010,4,268959746,0,normal,1569800000000,1890000000000,17,17,17%,,,1,5,3,"3, 0, 0, 0, 0, 3",3,3,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50AU8000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.3585554141,2021-08-16,1937
10619843053,65589552,"[Mã ELSSCP300 giảm 5% đơn 500K] Đồng Hồ Samsung Galaxy Watch Active 2 (40mm) Viền Nhôm Dây Silicone Hồng",bc2d68dc483203bc6227e56a0369eb16,VND,456,1,11,17,91,14138,100013,8,268959746,0,normal,300000000000,599000000000,50,50,50%,,,1,4.75,8,"8, 0, 0, 1, 0, 7",3,3,0,0,1,0,https://shopee.vn/[Mã-ELSSCP300-giảm-5%-đơn-500K]-Đồng-Hồ-Samsung-Galaxy-Watch-Active-2-(40mm)-Viền-Nhôm-Dây-Silicone-Hồng-i.65589552.10619843053,2021-08-16,1938
10212919707,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trên Digital Inverter 10kg (WA10T5260BV)",745eacb96b6e1488a9d4fc58c4d07e64,VND,2,1,0,2,57,1309,100010,1,268959744,0,normal,789000000000,1410500000000,44,44,44%,,,1,5,1,"1, 0, 0, 0, 0, 1",1,1,0,0,0,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trên-Digital-Inverter-10kg-(WA10T5260BV)-i.65589552.10212919707,2021-08-16,1939
9471010543,65589552,"[Nhập ELSSCP1TR giảm 5% tối đa 1 Triệu] Combo Tai Nghe Bluetooth True Wireless Samsung Galaxy Buds Pro và LANEIGE NEO Cu",c50f70a18f4b2aa7f1637133b6429139,VND,471,1,4,4,181,26764,100535,3,268959746,0,normal,359000000000,559000000000,36,36,36%,,,1,5,3,"3, 0, 0, 0, 0, 3",2,2,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP1TR-giảm-5%-tối-đa-1-Triệu]-Combo-Tai-Nghe-Bluetooth-True-Wireless-Samsung-Galaxy-Buds-Pro-và-LANEIGE-NEO-Cu-i.65589552.9471010543,2021-08-16,1940
9127481857,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung 50 Inch QLED 4K QA50Q60AAKXXV - Model 2021 - Miễn phí lắp đặt",da9dbe08fa7cb32cd1b1f4a2bac09a5d,VND,31,1,4,8,79,4723,100010,2,268959746,0,normal,1799000000000,2190000000000,18,18,18%,,,1,5,2,"2, 0, 0, 0, 0, 2",1,1,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-50-Inch-QLED-4K-QA50Q60AAKXXV---Model-2021---Miễn-phí-lắp-đặt-i.65589552.9127481857,2021-08-16,1941
9769361771,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trên Digital Inverter 8.5kg (WA85T5160BY)",c85b96e5cdae7b686b779f5cac5097c1,VND,1,1,0,3,55,2162,100010,3,268959744,0,normal,559000000000,957990000000,42,42,42%,,,1,3,2,"2, 1, 0, 0, 0, 1",2,1,0,0,0,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trên-Digital-Inverter-8.5kg-(WA85T5160BY)-i.65589552.9769361771,2021-08-16,1942
9583140406,65589552,"[Nhập ELSSCP1TR giảm 5% tối đa 1 Triệu] Đồng Hồ Samsung Galaxy Watch3 Bluetooth (45mm)",350e463c1ffa4fde032388a6e762aad9,VND,210,1,11,17,27,8630,100013,7,268959746,0,normal,505000000000,999000000000,49,49,49%,"Đen Huyền Bí",Màu,1,5,7,"7, 0, 0, 0, 0, 7",2,3,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP1TR-giảm-5%-tối-đa-1-Triệu]-Đồng-Hồ-Samsung-Galaxy-Watch3-Bluetooth-(45mm)-i.65589552.9583140406,2021-08-16,1943
10919847886,65589552,"[Nhập ELSSCP1TR giảm 5% tối đa 1 Triệu] Điện Thoại Samsung Galaxy A72 (8GB/128GB) - Hàng Chính Hãng",b86c9d8b0d1f630d47b6c4de9df3cfe0,VND,218,1,5,5,41,8298,100013,2,268959746,0,normal,899000000000,1149000000000,22,22,22%,"Trắng, Tím, Xanh, Đen",Màu,4,5,2,"2, 0, 0, 0, 0, 2",1,1,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP1TR-giảm-5%-tối-đa-1-Triệu]-Điện-Thoại-Samsung-Galaxy-A72-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.10919847886,2021-08-16,1944
9980498489,65589552,"[Nhập ELSSCP300 giảm 5% tối đa 300k] Điện thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng",98284a01c8df9e68dec95bbd87103f42,VND,263,1,3,3,59,15754,100013,1,268959746,0,normal,1129000000000,1599000000000,29,29,29%,"Cloud Mint, Cloud Navy",Màu,2,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP300-giảm-5%-tối-đa-300k]-Điện-thoại-Samsung-Galaxy-S20-FE-(8GB/256GB)---Hàng-Chính-Hãng-i.65589552.9980498489,2021-08-16,1945
7382284701,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung 55 Inch QLED 4K QA55Q60AAKXXV - Model 2021 - Miễn phí lắp đặt",8d22e988476f3ea9b8310c14a7bc985e,VND,19,1,1,3,82,3518,100010,2,268959746,0,normal,2059000000000,2590000000000,21,21,21%,,,1,3,2,"2, 1, 0, 0, 0, 1",2,1,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-55-Inch-QLED-4K-QA55Q60AAKXXV---Model-2021---Miễn-phí-lắp-đặt-i.65589552.7382284701,2021-08-16,1946
2966232582,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn Hình Thông Minh Samsung LS27AM501NEXXV 27 inch - Hàng chính hãng",b9e86c1c6ff1eb3466a62b8a19ae7dd3,VND,4,1,0,1,65,2644,100644,0,268959744,0,normal,699000000000,765900000000,9,9,9%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-Hình-Thông-Minh-Samsung-LS27AM501NEXXV-27-inch---Hàng-chính-hãng-i.65589552.2966232582,2021-08-16,1947
8846181802,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung 4K UHD 55 Inch UA55AU7000KXXV - Miễn phí lắp đặt",721e82728ec9c618f7ade58f42af04f8,VND,10,1,0,1,62,1060,100010,0,268959746,0,normal,1699000000000,1990000000000,15,15,15%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-4K-UHD-55-Inch-UA55AU7000KXXV---Miễn-phí-lắp-đặt-i.65589552.8846181802,2021-08-16,1948
11710277453,65589552,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Màn Hình Thông Minh Samsung FHD LS32AM501NEXXV 32inch - Hàng chính hãng",dd15c38816407337be216265fbfd2000,VND,4,1,0,0,66,2735,100644,0,268959746,0,normal,795000000000,878900000000,10,10,10%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Màn-Hình-Thông-Minh-Samsung-FHD-LS32AM501NEXXV-32inch---Hàng-chính-hãng-i.65589552.11710277453,2021-08-16,1949
5792408122,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trên Digital Inverter 12kg (WA12T5360BY)",eac4cfa24a77c2acb45607e0d7107353,VND,5,1,0,0,53,1335,100010,0,268959744,0,normal,919000000000,1551990000000,41,41,41%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trên-Digital-Inverter-12kg-(WA12T5360BY)-i.65589552.5792408122,2021-08-16,1950
9342556615,65589552,"[Nhập ELSSCP1TR giảm 5% tối đa 1 Triệu] Điện Thoại Samsung Galaxy A32 (128GB/8GB) - Hàng Chính Hãng",588035fc43e2f775d4ae89569027c0b3,VND,429,1,0,0,48,7280,100013,0,268959746,0,normal,595000000000,799000000000,26,26,26%,"Tím Thời Thượng, Xanh Sáng Tạo, Đen Cá Tính, Trắng Năng Động","Màu Sắc",4,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Nhập-ELSSCP1TR-giảm-5%-tối-đa-1-Triệu]-Điện-Thoại-Samsung-Galaxy-A32-(128GB/8GB)---Hàng-Chính-Hãng-i.65589552.9342556615,2021-08-16,1951
10316186489,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU9000KXXV - Miễn Phí Lắp Đặt",cba5a09643da4714caeae58dd01a5693,VND,14,1,0,0,3,463,100010,0,268959746,0,normal,1859000000000,2289000000000,19,19,19%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU9000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.10316186489,2021-08-16,1952
10118495212,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU7700KXXV - Miễn phí lắp đặt",44c986abd8d0278beaddcbfb2b6b511a,VND,11,1,0,0,1,860,100010,0,268959744,0,normal,1299000000000,1440000000000,10,10,10%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.10118495212,2021-08-16,1953
9874613460,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung 4K UHD 50 Inch UA50AU7000KXXV - Miễn Phí Lắp Đặt",1e8cf473b3c946764d6694279af7bfe9,VND,26,1,0,0,2,821,100010,0,268959746,0,normal,1568000000000,1740000000000,10,10,10%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-4K-UHD-50-Inch-UA50AU7000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.9874613460,2021-08-16,1954
8974606662,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU9000KXXV - Miễn Phí Lắp Đặt",3f513ee935f70bf11f6f747c234e2257,VND,7,1,0,0,4,1246,100010,0,268959746,0,normal,1359000000000,1750000000000,22,22,22%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU9000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.8974606662,2021-08-16,1955
5994599596,65589552,"[Lưu mã SAM158 giảm 1 Triệu] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50AU7700KXXV - Miễn phí lắp đặt",aac77002236fb72b84e45aad9e9b4192,VND,54,1,0,0,0,514,100010,0,268959744,0,normal,1503000000000,1790000000000,16,16,16%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Lưu-mã-SAM158-giảm-1-Triệu]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.5994599596,2021-08-16,1956
4317758666,53452181,"Pin Sạc Dự Phòng Xiaomi Redmi 10000mAh VXN4286GL - Hàng Chính Hãng",f0d7c3d43bc91e8c584408b0bd60efcd,VND,51,1,24,2850,888,6754,100013,1243,268435458,0,normal,23900000000,29900000000,20,20,20%,,,1,4.868061142397425,1243,"1243, 18, 9, 9, 47, 1160",611,494,0,0,1,0,https://shopee.vn/Pin-Sạc-Dự-Phòng-Xiaomi-Redmi-10000mAh-VXN4286GL---Hàng-Chính-Hãng-i.53452181.4317758666,2021-08-16,3004
